hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
0.510324986,0.593972953,0,138.70975,0,-10.222,1966,181.41,22050,0.073,2,0.97,1,0.621,131.628,4,0.008,TRAMPCW128F92CC022
0.544257506,0.73379894,0,256.13016,0,-9.716,0,158.136,22050,0.264,4,0.191,1,0.318,250.758,1,0,TRAMPPQ128F92C2E36
0.29168584,0.435448191,0,590.00118,0,-8.729,1998,136.826,22050,0.317,1,0.16,1,0.229,585.886,4,0.495,TRAMPPE128F92E1218
0.324672497,0.450779113,0,360.30649,0,-12.601,1999,107.053,22050,0,0,0.03,1,0.384,348.27,4,0.813,TRAMPQY128F933935E
0.386669092,0.51644378,0,152.42404,0,-11.271,1993,106.637,22050,0,0,0.359,1,0.506,144.782,3,0.371,TRAMPPX128F429BF75
0.422380409,0.62350166,0,216.05832,0,-7.885,0,149.169,22050,0,2,0.543,1,0.578,199.39,4,0.315,TRAMPCN12903CC4E5B
0.402054897,0.611771113,0,127.37261,0,-7.992,1993,164.648,22050,0,3,0.773,1,0.749,124.709,4,1,TRAMPHV12903CF952C
0.496123346,0.714201447,0,235.75465,0,-6.961,1983,187.314,22050,0.894,9,0.547,1,0.555,214.918,4,0,TRAMPPS128F14A9068
0.351960739,0.54739199,0,213.75955,0,-6.667,0,91.312,22050,0,3,0.311,1,0.361,213.76,1,0.187,TRAMPJS128F933B5D1
0.362174491,0.559263502,0,545.74975,0,-9.465,1969,142.646,22050,0.247,7,0.407,0,0.294,540.212,4,0.082,TRAMHJH128E0793259
0.371934516,0.581691861,0,402.65098,0,-12.138,0,168.004,22050,0,5,0.787,0,0.777,378.636,4,0.257,TRAMHPR128F92EDD34
0.139889224,0.304565731,0,132.54485,0,-11.688,0,91.684,22050,0,3,0.445,1,0.517,126.189,4,0.091,TRAMHSU12903CBD86D
0.480724781,0.722105298,0,295.05261,0,-12.469,1972,88.384,22050,1.017,7,0.444,1,0.517,288.055,4,0.284,TRAMHIY128F427A892
0.284688955,0.424849475,0,292.12689,0,-8.491,1997,175.43,22050,0.102,5,0.685,0,0.894,284.909,4,0.864,TRAMHFW128F4254303
0.345284773,0.31739138,0,159.84281,0,-20.931,0,0,22050,0.508,11,0.612,0,0.64,147.603,1,0,TRAMHKT128F9309043
0.281521088,0.520895148,0,278.12526,0,-13.017,0,96.064,22050,0.647,1,0.366,1,0.191,273.456,3,1,TRAMHKC128F933DE7D
0.448223589,0.70366489,0,262.89587,0,-16.764,2004,108.504,22050,0.128,3,0.235,1,0.497,233.929,4,0.812,TRAMHMO128F93167EA
0.320520135,0.442818538,0,136.77669,0,-12.863,1999,134.654,22050,0.421,0,0.032,1,0.392,128.54,4,0,TRAMHCR128F1481B00
0.349923661,0.563997692,0,199.3922,0,-8.648,2005,104.801,22050,0.102,10,0,0,0,188.929,4,0,TRAMHGR128F933E350
0.320306497,0.557026164,0,230.00771,0,-7.82,0,96,22050,0,1,0.073,1,0.321,216.102,4,0.145,TRAMQFO128F423CC4A
0.29398439,0.419034024,0,195.18649,0,-8.702,0,148.244,22050,0,5,0.108,1,0.275,195.186,4,0,TRAMQKQ128F93291A3
0.357329042,0.481627065,0,134.50404,0,-1.83,0,106.662,22050,0,11,0.647,1,0.533,130.763,4,0,TRAMQSY128F4286540
0.304830332,0.448066561,0,227.7873,0,-7.159,0,94.986,22050,0.183,4,0.518,0,0.473,221.861,4,0.48,TRAMQMX128EF34EF23
0.536400011,0.797420741,0,254.74567,0,-7.183,0,98.176,22050,0,7,0.359,1,0.499,248.105,1,0.021,TRAMQEB128F9306B3A
0.433126588,0.682320611,0,325.98159,0,-6.705,2003,132.986,22050,0.34,11,0.062,1,0.309,325.982,4,0.333,TRAMQBK12903CDA356
0.366820788,0.575692299,0,169.01179,0,-18.199,0,43.211,22050,0.357,5,0.462,0,0.747,163.463,4,0,TRAMQCL128F426F80D
0.336191156,0.377034085,0,354.66404,0,-9.473,0,79.632,22050,0.444,10,0.837,1,0.724,342.239,5,0.475,TRAMQWV128F425C3DA
0.375494483,0.639883304,0,300.09424,0,-6.195,0,143.947,22050,0.178,7,0.156,1,0.665,294.116,4,0.793,TRAMQKM128F1474EEE
0.348058163,0.422654618,0,224.91383,0,-7.055,0,165.754,22050,2.432,2,0.711,1,0.628,215.522,4,0,TRAMRQS12903D0FD39
0.291264812,0.391741394,0,255.21587,0,-28.536,0,126.07,22050,7.262,8,0.915,1,0.405,237.047,4,0.787,TRAMROF128F428ED37
0.423527585,0.561464646,0,315.48036,0,-11.105,1995,200.42,22050,2.374,5,0.169,0,0.308,303.705,1,0.157,TRAMRWS128F14985A2
0,0.204725766,0,233.76934,0,-7.027,0,133.29,22050,1.123,9,1,0,0.957,217.948,4,0,TRAMRKN128F424E9B2
0.31654946,0.413959942,0,180.76689,0,-16.183,0,130.588,22050,0.16,7,0.866,1,0.851,173.082,1,0,TRAMRXD12903CE8BB1
0,0.548458856,0,177.94567,0,-5.076,2007,160.03,22050,0,7,0.713,0,0.571,177.946,4,0.635,TRAMRXM128F92F46D7
0.486825413,0.807779928,0,182.282,0,-4.8,2004,150.276,22050,0,9,0.384,1,0.467,174.022,4,0.719,TRAMRFE128F4267DF3
0.307902094,0.415784608,0,346.22649,0,-13.262,1995,118.933,22050,2.264,6,0.634,0,0.586,322.74,4,1,TRAMRBW12903CA654C
0.385299588,0.546919389,0,193.93261,0,-9.627,0,127.719,22050,5.724,10,0.911,1,0.714,191.617,3,0.644,TRAMRZO12903CA82FB
0.370725817,0.616752865,0,103.41832,0,-5.898,0,86.409,22050,0.92,6,0.32,1,0.479,99.312,1,0,TRAMRVN128F92F543E
0.20835876,0.472854165,0,225.61914,0,-4.097,0,79.468,22050,0.444,11,0.552,0,0.535,218.616,1,0,TRAMIEP128F9330AC4
0.258111988,0.517707752,0,220.73424,0,-7.216,0,90.997,22050,0.177,2,0.542,1,0.495,217.867,4,1,TRAMIXT12903CD2665
0.454714841,0.640574149,0,380.86485,0,-19.164,1992,116.805,22050,0.32,2,0.063,1,0.436,373.441,3,0.659,TRAMIUD128E07825DB
0.701404766,0.852569498,0,199.8624,0,-9.713,0,75.634,22050,0.328,7,0.344,1,0.331,193.242,4,0.387,TRAMIFH128F4242961
0.264351373,0.294677922,0,166.76526,0,-21.515,0,51.142,22050,2.438,9,0.506,1,0.49,158.296,1,0,TRAMIUJ128F92F2B64
0.358681693,0.527919316,0,221.1522,0,-10.381,0,106.955,22050,0.374,9,0.379,1,0.626,208.904,4,0,TRAMIOB128E078248C
0.439836359,0.615504103,0,180.11383,0,-6.179,1996,126.531,22050,0,7,1,1,0.817,180.114,4,0.223,TRAMIGP128F9335408
0.391222181,0.301867594,0,310.41261,0,-5.922,0,180.017,22050,0.34,2,0.811,1,0.622,296.937,4,0.465,TRAMIHI128F92E0C03
0.16131955,0,0,196.362,0,-12.441,2002,105.36,22050,0,7,0.576,1,0.464,189.138,4,1,TRAMIEC128F14969BA
0.444086812,0.616594467,0,322.35057,0,-9.285,0,130.008,22050,0,3,0,0,0.239,316.732,4,0.729,TRAMIOX12903CB19A1
0,0.327573794,0,215.11791,0,-1.026,0,99.886,22050,0,7,0.451,1,0.353,208.411,4,0.821,TRAMITG128F92FB6BE
0.356406618,0.584037865,0,242.18077,0,-13.012,2005,186.886,22050,0.409,0,0,1,0.294,233.837,4,0.998,TRAMIOZ128F4267176
0.337507289,0.477364752,0,260.46649,0,-14.275,0,82.533,22050,0.749,7,0,1,0.297,245.934,3,0.782,TRAMIYZ128EF35CBD1
0.287731468,0.389802967,0,89.12934,0,-14.676,0,102.739,22050,0.152,6,0,1,0,83.778,4,0.739,TRAMINS12903CCA8BB
0.378398546,0.470466866,0,511.21587,0,-17.68,0,134.83,22050,2.258,1,0.162,1,0.202,506.131,4,0.804,TRAMIXD128F42981CA
0.473700501,0.772871995,0,101.8771,0,-19.662,2004,125.028,22050,0,4,0,1,0,90.302,4,0,TRAMING128F4281ECA
0.376048749,0.550752435,0,194.0371,0,-9.265,2000,101.235,22050,0.182,2,0.773,1,0.743,187.135,1,0,TRAMZVC128F92E0729
0.347249717,0.496224085,0,136.82893,0,-15.478,0,54.468,22050,0.431,9,0.002,1,0.249,124.43,4,1,TRAMZHL12903CB65C3
0.251165925,0.489318162,0,466.33751,0,-13.431,0,125.049,22050,2.723,6,0.911,1,0.76,457.973,4,0.878,TRAMZIZ128F4269F51
0.387561697,0.516258258,0,219.61098,0,-4.07,1983,132.369,22050,2.101,4,0.655,0,0.584,208.515,4,0.206,TRAMZPZ128F4274ECC
0.291806538,0.479372663,0,257.48853,0,-8.219,0,119.697,22050,0.165,0,0.146,1,0.261,251.234,4,0.554,TRAMZGZ128F42413C2
0.33904675,0.429260856,0,274.38975,0,-4.733,0,78.612,22050,0.096,10,0.75,0,0.708,265.23,3,1,TRAMZKU128F9345F08
0.374862616,0.599019959,0,283.55873,0,-21.999,2001,142.612,22050,20.335,10,0.863,1,0.685,263.111,3,0.925,TRAUNWX12903D01764
0.345734866,0.531829216,0,217.62567,0,-5.625,0,170.373,22050,0,0,0.668,1,0.569,209.763,5,1,TRAUNOS12903CB782D
0.380917171,0.505099139,0,363.38893,0,-9.983,0,140.022,22050,0,1,0.569,1,0.406,348.311,4,0.387,TRAUNGN12903CE12A6
0.418946871,0.62812134,0,220.52526,0,-8.365,0,122.348,22050,0.226,10,0.58,1,0.562,212.434,4,1,TRAUNPM12903CB7CCC
0.564969253,0.789836439,0,158.95465,0,-4.392,2010,97.497,22050,0,8,0.294,1,0.434,150.767,4,0.433,TRAUNND12903CD03BC
0.246955056,0.339149506,0,103.44444,0,-14.314,0,155.254,22050,0.135,0,0.004,1,0.278,93.095,4,0,TRAUNMO128F92F4C25
0,0.260899728,0,340.53179,0,-16.265,0,125.262,22050,2.026,0,0.279,1,0.493,328.197,4,0,TRAUNIH128F92F6365
0.532445871,0.707839968,0,159.89506,0,-11.704,1978,88.841,22050,0.102,4,0.352,0,0.421,153.652,4,0.452,TRAUNEL128F1467D5C
0.471441876,0.637995287,0,292.41424,0,-5.377,2006,110.044,22050,0,3,0.739,1,0.532,286.418,4,0.673,TRAUNNH12903CB038C
0.36459788,0.512961516,0,241.68444,0,-7.066,0,169.981,22050,0,5,0.795,1,0.832,233.976,4,0.265,TRAUWJA12903CDAEA1
0.449052575,0.582238344,0,248.24118,0,-12.211,1968,77.09,22050,0,9,0.036,1,0.369,248.241,1,0.619,TRAUWCV12903CEE9C5
0.436044792,0.580600204,0,193.17506,0,-10.134,0,69.167,22050,0.421,4,0.526,0,0.527,181.911,4,0.138,TRAUWGI12903CCB99A
0.627467259,0.872933783,0,208.79628,0,-7.063,2003,89.896,22050,0.346,7,0.456,1,0.515,202.524,4,0.352,TRAUWFN128F1462E09
0.471441876,0.637995287,0,270.21016,0,-5.958,2008,229.864,22050,0.102,8,0.043,0,0.256,264.98,1,0,TRAUWWP12903CC79CB
0,0.03863811,0,204.61669,0,-15.096,1996,67.6,22050,0.383,10,0.559,1,0.625,198.676,4,0.75,TRAUWIL128F9334C00
0,0.433517116,0,253.43955,0,-7.773,0,143.86,22050,0,7,0.365,1,0.52,246.712,4,0.266,TRAUWIE128F92F6064
0.423300013,0.646401652,0,357.45914,0,-5.492,2006,200.036,22050,0.328,8,0.616,1,0.593,355.051,4,0.167,TRAUWQL128F424696E
0.386243701,0.548882424,0,250.22649,0,-21.45,1984,139.944,22050,0.265,2,0.52,1,0.664,232.112,1,0,TRAUWKJ128F932E096
0.781412342,0.860033248,0,259.05587,0,-4.73,2003,104.123,22050,0.165,5,0.037,1,0.308,246.399,4,1,TRAUWRW128F9358C69
0.35590563,0.689494765,0,236.14649,0,-2.653,0,94.998,22050,0,8,0.344,1,0.55,231.056,4,1,TRAUFRR128F930B7CC
0.60725728,0.947327507,0,1.04444,0,-23.555,2005,0,22050,0,3,0,1,0,1.044,1,0,TRAUFLM128F42AECDC
0.366502174,0.268210005,0,224.02567,0,-17.661,0,85.56,22050,0,3,0.709,1,0.683,214.425,3,1,TRAUFRH128F93502AC
0.371237574,0.428300267,0,329.24689,0,-8.159,0,151.676,22050,0,2,0.702,1,0.658,318.671,4,0.517,TRAUFZP12903CF266F
0.496508119,0.741040433,0,241.60608,0,-7.724,0,160.68,22050,0,4,0.391,0,0.501,233.419,4,0.463,TRAUFZY12903CD738A
0.643072293,0.832011771,0,136.30649,0,-11.234,2003,150.519,22050,0.328,3,0.072,1,0.526,136.306,4,0.61,TRAUFCU128F42882B7
0.466775622,0.690080124,0,168.93342,0,-11.71,1986,195.005,22050,0.192,0,0,1,0.248,160.589,1,0.697,TRAUFRK128F147C548
0.302942928,0.476128752,0,190.22322,0,-8.221,0,161.486,22050,0,2,0.85,1,0.645,177.818,4,0.441,TRAUFLO12903CCE816
0.335041777,0.568427347,0,284.682,0,-11.221,2004,153.667,22050,0,7,0.061,1,0.487,272.086,4,0.458,TRAUFHQ128F9304F9B
0.401090254,0.645316974,0,231.33995,0,-7.99,2001,159.975,22050,0,8,0.421,0,0.252,218.964,4,0.719,TRAUFDN128E07926A5
0.515325301,0.858270678,0,24.73751,0,-28.603,2004,215,22050,0,7,0.062,1,0.404,24.738,3,1,TRAUSFP128F42A6BEE
0.382846901,0.594866645,0,185.41669,0,-19.308,1927,162.496,22050,0,10,0.355,0,0.263,181.226,4,0.321,TRAUSMF12903CE71E5
0.387186147,0.588237862,0,175.12444,0,-11.778,1997,137.476,22050,0.398,2,0.658,1,0.685,166.29,4,0,TRAUSOM128F9337BC3
0.346357522,0.446256667,0,142.65424,0,-20.139,0,95.611,22050,0.467,3,0.452,1,0.631,135.784,1,0.76,TRAUSAA12903CBBB7A
0.718891456,0.839297678,0,253.83138,0,-6.083,2005,93.044,22050,0.212,7,0.549,1,0.628,245.232,4,0.619,TRAUSHD128E0795347
0.366713432,0.544979448,0,162.84689,0,-9.785,1997,121.988,22050,0,0,0.537,1,0.533,162.847,4,0.954,TRAUSBV128F9344D08
0.379980017,0.587827036,0,239.12444,0,-10.877,0,119.961,22050,0.218,4,1,1,0.721,231.648,4,0.908,TRAUSKE128F930FB12
0.345866665,0.4697796,0,233.63873,0,-7.532,0,92.499,22050,3.117,7,0.53,1,0.556,220.288,5,0.921,TRAUSYQ12903CE5242
0.249453649,0.354496108,0,194.84689,0,-18.692,0,71.27,22050,0.171,8,0.116,1,0.371,185.893,4,1,TRAUSVR12903CD57A5
0.370747684,0.533724477,0,242.75546,0,-8.588,2000,84.751,22050,0.223,8,0.519,1,0.553,237.621,7,0.561,TRAUSQP128F4230490
0.536219993,0.767768809,0,207.56853,0,-6.336,0,138.385,22050,0.062,1,1,1,0.604,201.3,5,0.25,TRAUXSO128F42B863C
0.386861225,0.554851898,0,242.62485,0,-8.765,2000,99.546,22050,0,2,0.781,1,0.764,237.575,4,0.231,TRAUXNU12903D11493
0.479308459,0.717670525,0,234.84036,0,-5.771,1973,84.058,22050,3.123,0,0.413,1,0.515,224.258,4,0.009,TRAUXEU12903CD3CD7
0.394440294,0.52114352,0,217.93914,0,-4.384,2002,92.608,22050,0.107,4,0.794,0,0.576,212.683,4,0,TRAUXEL128F42683D5
0,0.395603509,0,218.22649,0,-6.61,0,121.9,22050,0,7,0.343,1,0.469,199.134,4,0.618,TRAUXPK12903CF951E
0.582921576,0.796337059,0,262.47791,0,-5.499,1992,111.239,22050,0,5,0.133,0,0.201,262.478,4,0.96,TRAUXNO128F42774A0
0.239174796,0.394805824,0,396.7473,0,-5.208,0,126.012,22050,0.509,2,0.16,1,0.489,388.47,4,0,TRAUXYC128F42A86E8
0.45599321,0.436983412,0,202.78812,0,-16.161,0,61.863,22050,0.248,11,0.62,1,0.373,194.479,4,0.687,TRAUXPV128F4230C79
0.308144061,0.565819847,0,246.17751,0,-8.613,0,96.904,22050,0.464,1,0.498,1,0.316,234.522,4,0.588,TRAUXCQ128F932C0D9
0.524378988,0.844039532,0,299.80689,0,-6.247,2008,178.804,22050,0.113,10,0.326,0,0.478,295.683,1,0.268,TRAUXSK128F427C58D
0.382591638,0.548189066,0,156.18567,0,-14.873,1973,202.789,22050,0.137,7,0.113,1,0.462,151.203,4,0,TRAUMHL128F930CFCB
0.606630152,0.686988955,0,227.5522,0,-12.654,1990,64.101,22050,0.517,1,0.363,0,0.221,223.469,5,0.751,TRAUMIX12903CE640C
0.333584628,0.534443602,0,264.14975,0,-11.398,2005,95.37,22050,0.084,0,0,1,0.167,257.173,4,0.326,TRAUMPU12903CBD2E2
0,0.42562724,0,175.90812,0,-18.529,0,98.241,22050,0.648,7,0.583,0,0.58,164.455,1,0,TRAUMVE12903CE05FE
0.428841594,0.617430028,0,422.24281,0,-10.412,0,123.984,22050,0,11,0.188,0,0.336,383.344,4,1,TRAUMEN128F9355DCC
0.344721111,0.464994319,0,141.68771,0,-12.994,0,115.591,22050,0.121,7,1,1,0.654,128.888,3,1,TRAUMMP12903C9D5C4
0.368550448,0.588726635,0,282.64444,0,-13.98,0,133.088,22050,0.334,4,0.539,1,0.649,271.563,1,0,TRAUMZG128F934462A
0.776167742,0.831197177,0,137.37751,0,-5.477,2002,127.407,22050,0.162,10,0.018,0,0.345,134.194,4,0.877,TRAUMIT128F424DA18
0.391574164,0.490611414,0,295.57506,0,-12.611,0,87.099,22050,0,9,0.735,1,0.732,274.21,4,0.458,TRAUMRG128F1483D2F
0.14519083,0.313851152,0,143.43791,0,-16.243,0,73.716,22050,0.444,2,0.511,0,0.631,137.996,5,0.649,TRAUMRB128F93377DB
0.414236248,0.716854352,0,283.03628,0,-7.535,1992,94.543,22050,0.382,2,0.975,1,0.826,267.384,4,0,TRAUMNH128F92FB67F
0.314008167,0.475827935,0,468.00934,0,-13.75,1978,129.761,22050,0,1,0.451,1,0.547,458.101,4,0,TRAUMBG12903CF0D68
0.804830428,0.871010615,0,312.2673,0,-3.989,2000,180.168,22050,0,11,0.313,0,0.315,288.502,4,1,TRAUURC128E078EC6E
0.336419738,0.437599072,0,147.722,0,-13.21,2003,133.325,22050,0,8,0.237,1,0.492,147.722,1,0.817,TRAUUQI128F92D8620
0.3138666,0.455371855,0,276.13995,0,-3.856,0,152.988,22050,0.305,6,0.552,1,0.511,269.711,4,0.692,TRAUUYL128F9322F64
0.317036752,0.585610141,0,148.16608,0,-10.666,0,98.442,22050,0.845,2,0.297,1,0.506,135.5,3,1,TRAUUQJ12903CBB6B4
0.266269757,0.370429862,0,27.6371,0,-14.629,0,118.668,22050,0,9,0.145,0,0.549,27.637,3,0.741,TRAUUQO128F4297426
0.379960767,0.498834975,0,160.26077,0,-12.009,0,88.301,22050,0.427,2,0.557,1,0.544,151.65,1,0.177,TRAUUEG128F428F323
0.363386415,0.564496972,0,215.40526,0,-5.66,1995,169.966,22050,0,2,0.411,1,0.406,207.975,4,0.952,TRAUUIF128F93232FE
0.25706292,0.341513855,0,114.80771,0,-11.836,0,111.104,22050,0,1,0.801,1,0.748,111.554,4,0.137,TRAUUFZ128F933AB89
0.359185993,0.601069052,0,262.97424,0,-8.737,1988,80.031,22050,0.165,5,0.312,1,0.152,256.935,4,0,TRAUUZF128EF347CD5
0,0.309123977,0,228.98893,0,-11.042,0,85.33,22050,0,10,0.54,0,0.337,224.583,3,0.82,TRAUBYD12903CEB7FF
0.182219809,0.384889072,0,246.54322,0,-6.212,0,100.071,22050,2.363,0,0.684,1,0.7,238.022,4,1,TRAUBPL128F92E34F4
0.505883169,0.710374813,0,239.0722,0,-7.38,1997,134.941,22050,0.194,1,0.514,0,0.562,235.386,4,1,TRAUBNN128F4298B31
0.57237398,0.911599657,0,227.57832,0,-5.534,0,165.145,22050,0.63,3,0.859,1,0.512,227.578,4,0.688,TRAUBMP128F9307E1C
0.306947609,0.557571059,0,190.85016,0,-11.809,0,109.318,22050,0,9,0.283,1,0.268,188.25,4,0.456,TRAUBQD12903CBEE9A
0.369102689,0.575647221,0,212.63628,0,-12.617,1999,87.669,22050,0.147,6,0,0,0.312,205.357,1,0.226,TRAUBRC128F92EF13F
0.413237884,0.588370653,0,225.77587,0,-6.937,2002,83.831,22050,0.16,0,0.873,0,0.603,220.578,1,0.938,TRAUBKK128F4254C97
0,0.544341713,0,188.21179,0,-8.969,0,116.975,22050,2.688,9,0.893,0,0.798,183.31,3,1,TRAUBOA128F9312C2D
0.261822385,0.290826477,0,183.43138,0,-11.333,0,124.113,22050,0,5,0.604,1,0.494,174.765,1,0.626,TRAUBMV12903CA3379
0.592439486,0.821844255,0,208.66567,0,-3.639,2009,138.536,22050,0,5,0.118,0,0.256,208.666,4,0.547,TRAUBDS128F931A703
0.252305197,0.179311748,0,381.70077,0,-9.421,0,120.093,22050,0.63,2,0.001,1,0.134,370.231,1,0.955,TRAUBHS128F426F902
0.326555905,0.44418473,0,236.5122,0,-14.249,0,91.16,22050,0.323,11,0.014,0,0.531,225.164,4,0.99,TRAUGRP128F92D84A5
0.384763788,0.442196141,0,351.73832,0,-12.302,0,124.471,22050,0,9,0.342,1,0.301,348.45,1,0,TRAUGTX128F92DCEFD
0.427903698,0.614394092,0,608.23465,0,-10.289,2005,127.996,22050,0,11,0.793,0,0.632,598.97,4,0,TRAUGTI128F4273726
0.34424658,0.015557881,0,208.50893,0,-21.716,0,93.542,22050,0.363,9,0.558,1,0.669,199.192,4,0.363,TRAUGLZ128F14AE500
0.348295197,0.448013836,0,405.41995,0,-7.495,2003,92.699,22050,6.153,11,0.545,1,0.508,356.084,5,0.78,TRAUGHD128F42A8B9B
0.415748476,0.612576142,0,205.45261,0,-6.692,2007,143.864,22050,2.577,4,0.593,0,0.581,193.44,4,0.447,TRAUGRD128F425E997
0,0.351269291,0,143.67302,0,-15.316,0,128.636,22050,0.583,6,0.447,0,0.526,137.677,4,0.103,TRAUGWY12903C9D7BE
0.379651219,0.540750151,0,169.63873,0,-14.257,1991,123.531,22050,0.154,4,0.624,1,0.608,162.923,4,0,TRAUGVF128F92EFCF8
0.542054631,0.850728266,0,81.10975,0,-3.869,0,168.752,22050,0,1,0.472,1,0.397,81.11,1,0,TRAUGYG128F428A174
0.417601488,0.64909505,0,161.59302,0,-19.397,0,179.609,22050,0,7,0.51,1,0.498,156.154,4,0,TRAUGLQ128F1495E6D
0.570192015,0.911044197,0,208.79628,0,-2.983,2006,199.004,22050,0.334,0,0.529,0,0.662,204.655,4,0.697,TRAUGQI128F4295BD1
0.281887097,0.386716175,0,173.24363,0,-20.884,0,95.278,22050,0,7,0.683,1,0.652,169.97,4,0.74,TRAUGIS128F92EB03D
0.464886257,0.657883116,0,312.76363,0,-13.455,1998,123.352,22050,0.55,7,0.386,1,0.38,301.952,4,0.352,TRAUGWE128F42670DB
0.401059707,0.578824936,0,160.31302,0,-11.242,2004,120.091,22050,0,4,0.706,0,0.68,155.905,4,1,TRAUGNY12903CFEFB5
0.378398546,0.470466866,0,538.27873,0,-12.169,2006,70.875,22050,0.357,1,0.669,0,0.511,526.356,1,0,TRAUTJD128F14890F5
0.426851853,0.575844757,0,216.31955,0,-8.88,1999,100.252,22050,0.264,9,0.771,1,0.66,206.669,1,0,TRAUTAI128F4275F53
0.393369406,0.648692286,0,164.0224,0,-12.836,2007,80.012,22050,0.197,4,0,1,0,159.527,4,0.931,TRAUTNT128F933CB62
0.403000799,0.607260129,0,170.70975,0,-9.957,1974,149.394,22050,0,8,0.324,1,0.417,163.138,4,0,TRAUTXS128F932A629
0.601436483,0.638614022,0,312.86812,0,-6.361,0,96.732,22050,3.361,1,0.315,1,0.565,308.785,5,1,TRAUTTP128F425BDEB
0.427795699,0.569245396,0,197.98159,0,-14.258,0,84.951,22050,0.438,4,0.302,1,0.494,191.988,4,0.805,TRAUTSN128F14ADD4A
0.291264812,0.391741394,0,333.92281,0,-17.677,0,158.715,22050,0.775,6,0.594,0,0.556,327.726,3,0.406,TRAUTJP128F4291366
0.498563611,0.731590592,0,303.96036,0,-6.289,1991,93.975,22050,0,2,0.647,0,0.637,296.426,4,0.609,TRAUTPD128F92F1376
0.362238747,0.622684167,0,317.962,0,-10.558,0,153.942,22050,0.122,7,0.382,1,0.59,309.267,4,0,TRAUTBP12903D0BD6B
0.410541103,0.658731278,0,161.48853,0,-13.797,1965,79.181,22050,0.363,8,0.965,1,0.824,154.285,3,1,TRAUTXO128F4263C8E
0.503151606,0.670615396,0,246.62159,0,-14.071,1979,143.497,22050,0,1,0,0,0.204,226.337,4,0.591,TRAUTCA128F429B624
0.593808365,0.889613555,0,259.70893,0,-7.482,2005,124.734,22050,0,1,0.52,0,0.553,252.819,4,0.786,TRAUTOL128F42418E2
0,0.049036792,0,162.14159,0,-9.812,1994,93.657,22050,4.342,1,0.706,1,0.359,159.161,4,0.463,TRAUTKA128F428060B
0.242514849,0.526356118,0,115.43465,0,-21.277,0,61.349,22050,0.207,7,0.108,1,0.389,109.07,5,0.664,TRAUDRR128F1484388
0.576294651,0.764287182,0,245.34159,0,-6.521,0,117.339,22050,0,1,0,0,0.091,245.342,4,0.57,TRAUDYH128F9301EF1
0.356795543,0.599935172,0,307.80036,0,-17.336,2009,68.479,22050,2.932,5,1,1,0.878,291.933,5,0.875,TRAUDIU128F933AD92
0.365841574,0.475730978,0,251.92444,0,-12.262,0,120.878,22050,0.392,0,0.565,1,0.684,241.006,4,0.665,TRAUDZF128F147217A
0.296823951,0.34173223,0,325.35465,0,-12.375,0,74.045,22050,0.322,9,0.915,1,0.672,315.623,4,0.105,TRAUDSV128F425E8A3
0.360200448,0.553637086,0,62.92853,0,-23.563,1995,160.546,22050,0.27,10,0.712,0,0.681,54.161,5,1,TRAUDFG128F423AC77
0.362411931,0.528335616,0,170.44853,0,-9.741,0,106.687,22050,0.207,1,0.537,1,0.549,153.635,4,0,TRAUDIS12903CC453A
0.528614974,0.802925395,0,224.31302,0,-4.62,2009,121.978,22050,0,6,0.194,1,0.438,219.794,4,0.925,TRAUDWB128F9318EA4
0.388359617,0.507327026,0,79.64689,0,-7.704,0,124.906,22050,2.711,2,0.349,1,0.477,79.647,4,0,TRAUDGS128F92FC6AE
0.440715115,0.687429811,0,175.5424,0,-4.982,0,181.03,22050,0,6,0,1,0.136,175.542,4,0.054,TRAUDNM12903CDEF32
0.402203102,0.578223524,0,224.65261,0,-6.278,1998,105.21,22050,0.406,7,0.56,1,0.679,214.43,4,1,TRAUDHC12903CE6B13
0.424940331,0.731822219,0,322.97751,0,-13.865,1988,139.015,22050,0.525,0,0.331,1,0.557,315.588,4,0.429,TRAUDRC128F148D15E
0.545865917,0.748320703,0,190.35383,0,-5.266,0,90.602,22050,0.183,2,0.081,1,0.549,182.996,4,0.732,TRAUVTO128F4297AA2
0.380679874,0.501337162,0,255.26812,0,-16.076,0,82.487,22050,0,6,0.867,1,0.715,243.02,3,0.911,TRAUVGG12903CEF9CD
0.299705214,0.477724732,0,215.24853,0,-5.651,0,159.96,22050,0.258,1,0.33,1,0.428,206.303,4,0,TRAUVLK12903CA55FD
0.508177085,0.790695939,0,349.04771,0,-6.615,2004,136.967,22050,0,0,0.28,1,0.328,344.393,4,0,TRAUVSF128F14A0B6F
0.550991009,0.853725857,0,181.21098,0,-5.128,1997,111.153,22050,1.164,10,0.363,0,0.411,170.916,4,0,TRAUVUF128F148D1AA
0.455664786,0.649687614,0,195.47383,0,-7.246,2009,103.776,22050,0.061,0,0.745,1,0.667,187.588,3,1,TRAUVAQ128F92DC677
0.309497547,0.488428043,0,287.16363,0,-9.021,0,128.685,22050,0.159,4,0.201,0,0.172,281.269,4,0.436,TRAUVNN128F423068C
0,0.36843634,0,259.83955,0,-6.567,0,163.902,22050,0.189,11,0.324,0,0.492,246.346,4,0.664,TRAUVKK12903CF3E63
